ts_server,ts_ms,conn_id,voltage,current,power_kw,energy_kwh,temp_c,enc,seq,dt,d_power,d_energy,power_ma3,power_z,label,codes
1762452749.485208,1762452749483,1,227.51,15.26,3.47,0.33,27.8,1,162,2002,-0.3899999999999997,0.0020000000000000018,3.5833333333333335,-0.5761884304717813,NORMAL,
1762452751.486428,1762452751485,1,230.38,15.5,3.57,0.332,27.2,1,163,2002,0.09999999999999964,0.0020000000000000018,3.6333333333333333,-0.3829213458506107,NORMAL,
1762452753.4885042,1762452753487,1,231.48,15.63,3.62,0.334,29.7,1,164,2002,0.050000000000000266,0.0020000000000000018,3.5533333333333332,1.0690449676497018,NORMAL,
1762452755.4905128,1762452755489,1,229.62,15.76,3.62,0.336,29.8,1,165,2002,0.0,0.0020000000000000018,3.603333333333333,0.70710678118656,NORMAL,
1762452757.4924831,1762452757491,1,227.52,16.06,3.65,0.338,29.9,1,166,2002,0.029999999999999805,0.0020000000000000018,3.6300000000000003,1.4142135623730743,NORMAL,
1762452759.49396,1762452759493,1,227.33,16.12,3.66,0.34,27.9,1,167,2002,0.010000000000000231,0.0020000000000000018,3.643333333333333,0.9805806756909436,NORMAL,
1762452761.496245,1762452761494,1,228.56,14.82,3.39,0.342,28.8,1,168,2001,-0.27,0.0020000000000000018,3.566666666666667,-1.4134589797160633,NORMAL,
1762452763.4982772,1762452763497,1,228.49,17.3,3.95,0.344,27.2,1,169,2003,0.56,0.0019999999999999463,3.6666666666666665,1.2390617894790596,NORMAL,
1762452765.500347,1762452765499,1,231.66,16.12,3.73,0.346,29.2,1,170,2002,-0.2200000000000002,0.0020000000000000018,3.69,0.17363972405196995,NORMAL,
1762452767.502207,1762452767501,1,230.97,16.5,3.81,0.348,28.5,1,171,2002,0.08000000000000007,0.0020000000000000018,3.83,-0.21997067253202995,NORMAL,
1762452769.5043688,1762452769503,1,232.12,16.81,3.9,0.35,28.7,1,172,2002,0.08999999999999986,0.0020000000000000018,3.813333333333333,1.248039937917034,NORMAL,
1762452771.506142,1762452771504,1,227.34,15.51,3.53,0.352,28.6,1,173,2001,-0.3700000000000001,0.0020000000000000018,3.7466666666666666,-1.375218709715794,NORMAL,
1762452773.508197,1762452773506,1,232.12,15.33,3.56,0.354,28.2,1,174,2002,0.03000000000000025,0.0020000000000000018,3.6633333333333336,-0.6158265215599849,NORMAL,
1762452775.509324,1762452775508,1,228.51,17.24,3.94,0.357,28.2,1,175,2002,0.3799999999999999,0.0030000000000000027,3.6766666666666663,1.4111643461135868,NORMAL,
1762452777.510814,1762452777509,1,227.64,16.09,3.66,0.359,28.5,1,176,2001,-0.2799999999999998,0.0020000000000000018,3.72,-0.3730620025303557,NORMAL,
1762452779.51306,1762452779511,1,230.37,16.57,3.82,0.361,28.3,1,177,2002,0.1599999999999997,0.0020000000000000018,3.8066666666666666,0.11624763874381817,NORMAL,
1762452781.514418,1762452781513,1,230.86,14.81,3.42,0.363,29.1,1,178,2002,-0.3999999999999999,0.0020000000000000018,3.6333333333333333,-1.2977713690461006,NORMAL,
1762452783.516714,1762452783515,1,230.15,16.86,3.88,0.365,28.0,1,179,2002,0.45999999999999996,0.0020000000000000018,3.706666666666667,0.8489300929828388,NORMAL,
1762452785.51877,1762452785517,1,229.4,16.76,3.84,0.367,29.5,1,180,2002,-0.040000000000000036,0.0020000000000000018,3.7133333333333334,0.6087992693064006,NORMAL,
1762452787.5208929,1762452787519,1,230.05,15.28,3.51,0.369,28.3,1,181,2002,-0.33000000000000007,0.0020000000000000018,3.7433333333333336,-1.4073372806486886,NORMAL,
1762452789.52233,1762452789521,1,231.26,15.57,3.6,0.371,29.9,1,182,2002,0.0900000000000003,0.0020000000000000018,3.65,-0.35897907930886785,NORMAL,
1762452791.524543,1762452791523,1,231.96,16.27,3.77,0.373,28.3,1,183,2002,0.16999999999999993,0.0020000000000000018,3.6266666666666665,1.3295436903216795,NORMAL,
1762452793.526599,1762452793525,1,231.27,16.84,3.9,0.375,29.0,1,184,2002,0.1299999999999999,0.0020000000000000018,3.7566666666666664,1.166859511377905,NORMAL,
1762452795.5286589,1762452795527,1,230.54,15.95,3.68,0.377,27.4,1,185,2002,-0.21999999999999975,0.0020000000000000018,3.783333333333333,-1.1442308793146196,NORMAL,
1762452797.53073,1762452797529,1,232.6,16.98,3.95,0.379,28.0,1,186,2002,0.27,0.0020000000000000018,3.8433333333333337,0.9094726764851259,NORMAL,
1762452799.532404,1762452799531,1,231.05,15.08,3.48,0.381,29.4,1,187,2002,-0.4700000000000002,0.0020000000000000018,3.7033333333333336,-1.15966256119693,NORMAL,
1762452801.534465,1762452801533,1,228.05,15.82,3.61,0.383,29.2,1,188,2002,0.1299999999999999,0.0020000000000000018,3.6799999999999997,-0.3532531328825557,NORMAL,
1762452803.536581,1762452803535,1,231.64,16.31,3.78,0.385,30.0,1,189,2002,0.16999999999999993,0.0020000000000000018,3.623333333333333,1.2754045822037554,NORMAL,
1762452805.538711,1762452805537,1,229.61,16.48,3.78,0.387,29.8,1,190,2002,0.0,0.0020000000000000018,3.723333333333333,0.7071067811865476,NORMAL,
1762452807.540582,1762452807539,1,230.98,16.21,3.74,0.39,29.9,1,191,2002,-0.03999999999999959,0.0030000000000000027,3.766666666666667,-1.414213562373119,NORMAL,
1762452809.54181,1762452809541,1,231.12,16.14,3.73,0.392,28.0,1,192,2002,-0.010000000000000231,0.0020000000000000018,3.75,-0.9258200997725574,NORMAL,
1762452811.544109,1762452811542,1,232.02,15.32,3.55,0.394,28.3,1,193,2001,-0.18000000000000016,0.0020000000000000018,3.6733333333333333,-1.4126665643942433,NORMAL,
1762452813.545356,1762452813544,1,231.9,15.97,3.7,0.396,28.0,1,194,2002,0.15000000000000036,0.0020000000000000018,3.66,0.5080005080007617,NORMAL,
1762452815.547243,1762452815545,1,231.49,17.47,4.04,0.398,27.7,1,195,2001,0.33999999999999986,0.0020000000000000018,3.763333333333333,1.3496381010114327,NORMAL,
1762452817.548459,1762452817547,1,229.01,17.41,3.99,0.4,27.1,1,196,2002,-0.04999999999999982,0.0020000000000000018,3.91,0.5337288345618312,NORMAL,
1762452819.549691,1762452819549,1,230.94,15.0,3.46,0.402,29.0,1,197,2002,-0.5300000000000002,0.0020000000000000018,3.8300000000000005,-1.4099288359211812,NORMAL,
1762452821.552118,1762452821550,1,229.03,16.61,3.8,0.404,28.6,1,198,2001,0.33999999999999986,0.0020000000000000018,3.75,0.2280594126547196,NORMAL,
1762452839.359338,1762452839358,1,229.12,15.69,3.59,0.002,29.0,1,1,17808,-0.20999999999999996,-0.402,3.6166666666666667,-0.19036830250918085,NORMAL,
1762452841.3622541,1762452841360,1,231.25,16.89,3.91,0.004,29.3,1,2,2002,0.3200000000000003,0.002,3.766666666666667,1.079734216046422,NORMAL,
1762452843.3643,1762452843362,1,228.98,15.81,3.62,0.006,27.3,1,3,2002,-0.29000000000000004,0.002,3.706666666666667,-0.6006044625077359,NORMAL,
1762452845.3661041,1762452845364,1,230.58,16.51,3.81,0.008,27.4,1,4,2002,0.18999999999999995,0.002,3.78,0.249423297963164,NORMAL,
1762452847.367751,1762452847366,1,229.83,14.97,3.44,0.01,29.5,1,5,2002,-0.3700000000000001,0.002,3.623333333333333,-1.2135633995118897,NORMAL,
1762452849.369996,1762452849368,1,229.52,17.07,40.0,0.032,29.1,1,6,2002,36.56,0.022,15.75,1.4141586944609157,ANOMALY,POWER_SPIKE
1762452851.3720572,1762452851370,1,229.51,15.29,3.51,0.034,27.4,1,7,2002,-36.49,0.0020000000000000018,15.649999999999999,-0.7050730595487259,ANOMALY,OUT_OF_ORDER
1762452853.373673,1762452853372,1,231.45,16.81,3.89,0.037,28.8,1,8,2002,0.38000000000000034,0.0029999999999999957,15.799999999999999,-0.6959748513142757,ANOMALY,OUT_OF_ORDER
1762452855.3756108,1762452855374,1,232.62,15.71,3.65,0.039,29.5,1,9,2002,-0.2400000000000002,0.0020000000000000018,3.6833333333333336,-0.21242964433104555,ANOMALY,OUT_OF_ORDER
1762701545.104157,1762701545103,1,228.21,16.12,3.68,0.002,28.6,1,1,248689729,0.03000000000000025,-0.037,3.74,-0.5619514869490165,NORMAL,
1762701547.105917,1762701547105,1,229.94,14.89,3.42,0.004,29.7,1,2,2002,-0.26000000000000023,0.002,3.5833333333333335,-1.4063283659292154,NORMAL,
1762701549.108459,1762701549106,1,232.04,14.87,3.45,0.006,27.1,1,3,2001,0.03000000000000025,0.002,3.516666666666667,-0.574011577930293,NORMAL,
1762701551.110145,1762701551109,1,231.07,16.3,3.77,0.008,29.2,1,4,2003,0.31999999999999984,0.002,3.546666666666667,1.4099796152783346,NORMAL,
1762701553.111994,1762701553111,1,228.07,17.43,3.98,0.01,29.3,1,5,2002,0.20999999999999996,0.002,3.733333333333334,1.1319166827537699,NORMAL,
1762701555.1134112,1762701555112,1,231.2,17.25,3.99,0.012,29.0,1,6,2001,0.010000000000000231,0.002,3.9133333333333336,0.7558268968858908,NORMAL,
1762701557.1158872,1762701557114,1,227.0,16.17,3.67,0.014,28.8,1,7,2002,-0.3200000000000003,0.002,3.8800000000000003,-1.4136793929253826,NORMAL,
1762701559.116705,1762701559116,1,233.0,15.34,3.57,0.016,29.7,1,8,2002,-0.10000000000000009,0.002,3.7433333333333336,-0.9676198058342247,NORMAL,
1762701561.11817,1762701561117,1,227.58,16.69,3.8,0.019,28.6,1,9,2001,0.22999999999999998,0.002999999999999999,3.6799999999999997,1.274386185728621,NORMAL,
1762701563.119683,1762701563118,1,232.34,15.23,3.54,0.02,29.8,1,10,2001,-0.2599999999999998,0.0010000000000000009,3.6366666666666667,-0.8323167879989232,NORMAL,
1762701565.120704,1762701565120,1,232.35,17.24,4.01,0.023,28.1,1,11,2002,0.46999999999999975,0.002999999999999999,3.783333333333333,1.1790922647746755,NORMAL,
1762701567.1221812,1762701567121,1,227.27,15.04,3.42,0.025,29.6,1,12,2001,-0.5899999999999999,0.0020000000000000018,3.6566666666666663,-0.9295550964887959,NORMAL,
1762701569.123855,1762701569123,1,227.21,15.77,3.58,0.027,28.0,1,13,2002,0.16000000000000014,0.0019999999999999983,3.67,-0.3612545273243672,NORMAL,
1762701571.1242461,1762701571123,1,228.19,17.08,3.9,0.029,29.8,1,14,2000,0.31999999999999984,0.0020000000000000018,3.6333333333333333,1.3363062095621219,NORMAL,
1762701573.125744,1762701573125,1,232.72,16.77,3.9,0.031,29.9,1,15,2002,0.0,0.0019999999999999983,3.7933333333333334,0.7071067811865466,NORMAL,
1762701575.127025,1762701575126,1,231.85,16.33,3.79,0.033,29.6,1,16,2001,-0.10999999999999988,0.0020000000000000018,3.8633333333333333,-1.4142135623730951,NORMAL,
1762701577.1281228,1762701577127,1,227.34,16.86,3.83,0.035,28.4,1,17,2001,0.040000000000000036,0.0020000000000000018,3.84,-0.21997067253202554,NORMAL,
1762701579.1299,1762701579129,1,232.97,16.3,3.8,0.037,27.8,1,18,2002,-0.03000000000000025,0.001999999999999995,3.8066666666666666,-0.39223227027637614,NORMAL,
1762701581.131136,1762701581130,1,228.12,17.46,3.98,0.039,28.7,1,19,2001,0.18000000000000016,0.0020000000000000018,3.8699999999999997,1.3970013970020991,NORMAL,
1762701583.1324632,1762701583132,1,227.51,15.9,3.62,0.041,27.8,1,20,2002,-0.3599999999999999,0.0020000000000000018,3.7999999999999994,-1.2247448713915845,NORMAL,
1762701585.133995,1762701585133,1,227.59,17.14,3.9,0.044,28.1,1,21,2001,0.2799999999999998,0.0029999999999999957,3.8333333333333335,0.43193421279067873,NORMAL,
1762701587.135253,1762701587134,1,228.5,17.15,3.92,0.046,27.2,1,22,2001,0.020000000000000018,0.0020000000000000018,3.813333333333333,0.7788678136179791,NORMAL,
1762701589.136894,1762701589136,1,231.4,16.87,3.9,0.048,28.0,1,23,2002,-0.020000000000000018,0.0020000000000000018,3.9066666666666667,-0.7071067811865632,NORMAL,
1762701591.137642,1762701591137,1,230.42,15.47,3.56,0.05,27.6,1,24,2001,-0.33999999999999986,0.0020000000000000018,3.7933333333333334,-1.412485046474709,NORMAL,
1762701593.140009,1762701593138,1,228.07,16.16,3.68,0.052,29.3,1,25,2001,0.1200000000000001,0.001999999999999995,3.7133333333333334,-0.23675686190518846,NORMAL,
1762701595.1410491,1762701595140,1,228.76,14.65,3.35,0.054,28.1,1,26,2002,-0.33000000000000007,0.0020000000000000018,3.53,-1.319824035192177,NORMAL,
1762701597.1431239,1762701597141,1,227.37,14.82,3.37,0.056,28.8,1,27,2001,0.020000000000000018,0.0020000000000000018,3.466666666666667,-0.6398788833789973,NORMAL,
1762701599.1445491,1762701599143,1,230.28,16.54,3.81,0.058,28.2,1,28,2002,0.43999999999999995,0.0020000000000000018,3.5100000000000002,1.4131671592979866,NORMAL,
1762701601.1468291,1762701601145,1,231.96,14.61,3.39,0.06,27.3,1,29,2002,-0.41999999999999993,0.001999999999999995,3.5233333333333334,-0.6572407799007748,NORMAL,
1762701603.148793,1762701603147,1,227.93,15.28,3.48,0.062,29.7,1,30,2002,0.08999999999999986,0.0020000000000000018,3.56,-0.4430790204973694,NORMAL,
1762701605.150518,1762701605149,1,229.15,16.47,3.77,0.064,27.3,1,31,2002,0.29000000000000004,0.0020000000000000018,3.546666666666667,1.3774233237024942,NORMAL,
1762701607.152663,1762701607151,1,232.13,15.54,3.61,0.066,29.9,1,32,2002,-0.16000000000000014,0.0020000000000000018,3.6199999999999997,-0.0843149140978996,NORMAL,
1762701609.154756,1762701609153,1,230.65,14.55,3.36,0.068,29.4,1,33,2002,-0.25,0.0020000000000000018,3.58,-1.30393028649444,NORMAL,
1762701611.156918,1762701611155,1,230.55,14.93,3.44,0.07,28.9,1,34,2002,0.08000000000000007,0.0020000000000000018,3.47,-0.28778826572598815,NORMAL,
1762701613.158911,1762701613157,1,231.55,14.96,3.46,0.072,28.2,1,35,2002,0.020000000000000018,0.001999999999999988,3.42,0.9258200997725514,NORMAL,
1762701615.160085,1762701615158,1,232.29,15.75,3.66,0.074,27.3,1,36,2001,0.20000000000000018,0.0020000000000000018,3.52,1.409427715949451,NORMAL,
1762701617.161741,1762701617160,1,231.13,15.58,3.6,0.076,27.6,1,37,2002,-0.06000000000000005,0.0020000000000000018,3.5733333333333337,0.3182229136702885,NORMAL,
1762701619.163711,1762701619162,1,227.02,17.26,3.92,0.078,28.3,1,38,2002,0.31999999999999984,0.0020000000000000018,3.7266666666666666,1.3920445461382271,NORMAL,
1762701621.164862,1762701621164,1,227.35,16.7,3.8,0.08,29.6,1,39,2002,-0.1200000000000001,0.0020000000000000018,3.7733333333333334,0.20203050891044022,NORMAL,
1762701623.16709,1762701623165,1,227.74,15.28,3.48,0.082,29.3,1,40,2001,-0.31999999999999984,0.0020000000000000018,3.733333333333333,-1.3641205013737008,NORMAL,
1762701625.169046,1762701625167,1,227.8,14.59,3.32,0.084,27.5,1,41,2002,-0.16000000000000014,0.0020000000000000018,3.533333333333333,-1.0690449676496978,NORMAL,
1762701627.1708212,1762701627169,1,228.74,17.31,3.96,0.086,27.8,1,42,2002,0.6400000000000001,0.001999999999999988,3.5866666666666664,1.3728129459672886,NORMAL,
1762701629.17241,1762701629171,1,232.19,15.84,3.68,0.088,29.7,1,43,2002,-0.2799999999999998,0.0020000000000000018,3.653333333333333,0.10179731971185985,NORMAL,
1762701631.174527,1762701631173,1,228.47,14.61,3.34,0.09,29.9,1,44,2002,-0.3400000000000003,0.0020000000000000018,3.66,-1.2622840392917216,NORMAL,
1762701633.1762948,1762701633175,1,232.34,16.24,3.77,0.092,27.4,1,45,2002,0.43000000000000016,0.0020000000000000018,3.5966666666666662,0.9360636544928338,NORMAL,
1762701635.17835,1762701635177,1,230.66,15.31,3.53,0.094,27.1,1,46,2002,-0.2400000000000002,0.0020000000000000018,3.5466666666666664,-0.0947282356094515,NORMAL,
1762701637.18023,1762701637179,1,228.81,16.38,3.75,0.096,27.0,1,47,2002,0.2200000000000002,0.0020000000000000018,3.6833333333333336,0.6131393394849631,NORMAL,
1762701639.1821692,1762701639180,1,229.44,15.52,3.56,0.098,27.2,1,48,2001,-0.18999999999999995,0.0020000000000000018,3.6133333333333333,-0.5475087286633227,NORMAL,
1762701641.184126,1762701641182,1,228.42,15.05,3.44,0.1,28.8,1,49,2002,-0.1200000000000001,0.0020000000000000018,3.5833333333333335,-1.1230561499594773,NORMAL,
1762701643.1862662,1762701643184,1,228.18,17.16,3.91,0.102,28.7,1,50,2002,0.4700000000000002,0.001999999999999988,3.6366666666666667,1.3708618302476587,NORMAL,
1762701645.1878998,1762701645186,1,230.34,15.52,3.57,0.104,29.7,1,51,2002,-0.3400000000000003,0.0020000000000000018,3.64,-0.353253132882558,NORMAL,
1762701647.189297,1762701647188,1,231.64,15.78,3.65,0.106,28.3,1,52,2002,0.08000000000000007,0.0020000000000000018,3.7100000000000004,-0.4133836909571659,NORMAL,
1762701649.1913369,1762701649190,1,228.4,14.87,3.4,0.108,28.2,1,53,2002,-0.25,0.0020000000000000018,3.5399999999999996,-1.3430119067212636,NORMAL,
1762701651.192333,1762701651191,1,232.7,15.42,3.59,0.11,28.2,1,54,2001,0.18999999999999995,0.0020000000000000018,3.546666666666667,0.40664731060840226,NORMAL,
1762701653.1937978,1762701653193,1,230.07,17.45,4.02,0.112,27.4,1,55,2002,0.4299999999999997,0.0020000000000000018,3.67,1.3494850906589526,NORMAL,
1762701655.195628,1762701655194,1,230.75,16.39,3.78,0.114,29.9,1,56,2001,-0.23999999999999977,0.0020000000000000018,3.7966666666666664,-0.09472823560945161,NORMAL,
1762701657.197076,1762701657196,1,231.53,16.22,3.76,0.116,28.0,1,57,2002,-0.020000000000000018,0.0020000000000000018,3.853333333333333,-0.7900657071763406,NORMAL,
1762701659.198638,1762701659197,1,229.42,15.53,3.56,0.118,27.1,1,58,2001,-0.19999999999999973,0.001999999999999988,3.6999999999999997,-1.4094277159494497,NORMAL,
1762701661.2005692,1762701661199,1,232.59,16.69,3.88,0.12,27.5,1,59,2002,0.31999999999999984,0.0020000000000000018,3.733333333333333,1.1111677990074347,NORMAL,
1762701663.2026932,1762701663201,1,228.84,16.17,3.7,0.122,29.2,1,60,2002,-0.17999999999999972,0.0020000000000000018,3.7133333333333334,-0.10179731971185653,NORMAL,
1762701665.204318,1762701665203,1,228.52,15.98,3.65,0.124,28.4,1,61,2002,-0.050000000000000266,0.0020000000000000018,3.7433333333333336,-0.9449542298879622,NORMAL,
1762701667.205301,1762701667204,1,232.16,17.35,4.03,0.127,27.4,1,62,2001,0.38000000000000034,0.0030000000000000027,3.793333333333333,1.4038091818053615,NORMAL,
1762701669.2074292,1762701669206,1,228.14,14.69,3.35,0.129,28.4,1,63,2002,-0.6800000000000002,0.0020000000000000018,3.6766666666666663,-1.1740105636977605,NORMAL,
1762701671.2090712,1762701671208,1,229.04,16.9,3.87,0.131,27.3,1,64,2002,0.52,0.0020000000000000018,3.75,0.4133836909571631,NORMAL,
1762701673.210239,1762701673209,1,232.95,17.19,4.0,0.133,27.6,1,65,2001,0.1299999999999999,0.0020000000000000018,3.74,0.9258200997725508,NORMAL,
1762701675.219152,1762701675218,1,230.79,17.39,4.01,0.135,28.0,1,66,2009,0.009999999999999787,0.0020000000000000018,3.9599999999999995,0.7840625602339805,NORMAL,
1762701677.220952,1762701677220,1,228.92,17.16,3.93,0.137,29.4,1,67,2002,-0.07999999999999963,0.0020000000000000018,3.98,-1.4048787173725412,NORMAL,
1762701679.222731,1762701679221,1,231.12,15.12,3.5,0.139,29.0,1,68,2001,-0.43000000000000016,0.0020000000000000018,3.813333333333333,-1.3990945866465538,NORMAL,
1762701681.2231932,1762701681222,1,231.29,16.85,3.9,0.141,27.5,1,69,2001,0.3999999999999999,0.001999999999999974,3.776666666666667,0.6292007470625767,NORMAL,
1762701683.225448,1762701683224,1,228.45,17.09,3.9,0.144,29.6,1,70,2002,0.0,0.0030000000000000027,3.766666666666667,0.7071067811865451,NORMAL,
1762701685.22667,1762701685226,1,233.0,14.82,3.45,0.146,28.9,1,71,2002,-0.44999999999999973,0.0020000000000000018,3.75,-1.414213562373095,NORMAL,
1762701687.228881,1762701687227,1,232.52,16.73,3.89,0.148,29.6,1,72,2001,0.43999999999999995,0.0020000000000000018,3.7466666666666666,0.6831423667035017,NORMAL,
1762701689.230397,1762701689229,1,227.4,14.79,3.36,0.15,28.9,1,73,2002,-0.5300000000000002,0.0020000000000000018,3.5666666666666664,-0.8924790508441112,NORMAL,
1762701691.2325718,1762701691231,1,229.91,17.19,3.95,0.152,28.2,1,74,2002,0.5900000000000003,0.0020000000000000018,3.733333333333333,0.8172383962280328,NORMAL,
1762701693.234355,1762701693233,1,229.93,16.6,3.82,0.154,30.0,1,75,2002,-0.13000000000000034,0.0020000000000000018,3.7100000000000004,0.4345868898486259,NORMAL,
1762701695.2360551,1762701695235,1,232.44,17.13,3.98,0.156,29.9,1,76,2002,0.16000000000000014,0.0020000000000000018,3.9166666666666665,0.9120291854009073,NORMAL,
1762701697.2383978,1762701697237,1,228.21,17.13,3.91,0.158,28.9,1,77,2002,-0.06999999999999984,0.0020000000000000018,3.9033333333333338,0.10179731971185299,NORMAL,
1762701699.2403252,1762701699239,1,229.5,15.09,3.46,0.16,27.5,1,78,2002,-0.4500000000000002,0.0020000000000000018,3.7833333333333337,-1.4032939781516875,NORMAL,
1762701701.242186,1762701701241,1,231.28,15.7,3.63,0.162,28.1,1,79,2002,0.16999999999999993,0.0020000000000000018,3.6666666666666665,-0.19762959399720204,NORMAL,
